raw_wind,normal_val
5.49996,0.305922
5.75476,0.408299
5.03293,0.115108
5.04319,0.119347
5.04226,0.118965
4.3916,-0.155265
4.1902,-0.242651
3.86143,-0.388425
3.8599,-0.389113
4.17725,-0.248315
4.57649,-0.0761691
4.55122,-0.0869206
4.57518,-0.076726
4.57501,-0.0767999
5.61629,0.352801
5.19207,0.18063
5.19207,0.18063
5.19207,0.18063
4.68239,-0.0313092
4.95555,0.0830436
4.44419,-0.132662
3.88184,-0.379255
4.00269,-0.325281
4.55841,-0.0838607
4.76011,0.00141917
4.82931,0.0304304
3.81648,-0.408695
4.78577,0.0121917
3.92193,-0.361285
4.37288,-0.16333
4.51667,-0.101649
3.93536,-0.355279
4.09773,-0.283237
4.09751,-0.283333
4.09725,-0.283451
3.73353,-0.446323
3.86344,-0.38752
3.86297,-0.387733
4.7062,-0.0212643
5.34516,0.243157
3.96052,-0.344048
4.46307,-0.12457
4.43879,-0.134979
3.86493,-0.386853
4.4356,-0.136351
4.01246,-0.320945
3.69477,-0.464009
3.69477,-0.464009
3.45772,-0.573776
3.83512,-0.40028
4.11915,-0.27381
4.05887,-0.300388
3.98754,-0.332018
3.6078,-0.503957
3.2046,-0.694331
3.26014,-0.667553
3.37219,-0.614096
3.33455,-0.631972
3.55611,-0.527874
3.31895,-0.639406
3.36383,-0.61806
3.35867,-0.62051
3.97116,-0.339308
4.1002,-0.282149
4.15617,-0.257551
4.02224,-0.316604
3.96924,-0.34016
4.26132,-0.211638
4.82669,0.0293308
4.123,-0.272115
3.86874,-0.385137
3.98458,-0.333332
3.75384,-0.43708
3.86602,-0.386362
4.20573,-0.235862
3.61682,-0.499797
3.53541,-0.537488
3.52722,-0.541301
4.25269,-0.215392
4.23899,-0.221355
3.68452,-0.468698
3.44332,-0.580537
3.81747,-0.408243
3.67932,-0.471083
3.66152,-0.479239
3.06902,-0.760526
3.07307,-0.758533
3.10542,-0.742636
3.64243,-0.48801
3.23252,-0.680842
3.29352,-0.65155
3.31723,-0.640225
3.48617,-0.560453
3.91163,-0.365893
3.65474,-0.482355
3.49025,-0.558545
3.70037,-0.46145
4.11403,-0.27606
3.43049,-0.586567
2.91759,-0.835978
3.92273,-0.360928
3.79667,-0.41765
3.90888,-0.367125
4.46048,-0.125679
3.95086,-0.348359
3.57113,-0.520911
3.79391,-0.418902
3.83693,-0.399461
3.95812,-0.345119
3.7564,-0.435915
3.6575,-0.481084
4.03346,-0.311633
4.30717,-0.191735
4.30736,-0.191652
4.30736,-0.191652
4.12431,-0.271538
4.66003,-0.0407546
6.05581,0.527914
4.89209,0.0566426
4.02324,-0.316163
5.20304,0.185127
6.02064,0.514009
6.00973,0.509694
6.04841,0.524992
6.23437,0.59825
6.0421,0.522498
5.7851,0.420417
6.30228,0.62489
6.3012,0.624468
5.32106,0.233346
5.31317,0.230132
5.33403,0.238627
5.33839,0.240404
5.01049,0.105824
5.79522,0.424455
5.23858,0.199678
5.49517,0.303984
5.56691,0.332929
4.84363,0.0364167
4.44902,-0.130593
4.40644,-0.148879
3.8389,-0.398575
3.87267,-0.383373
3.99537,-0.328536
4.29683,-0.196218
4.07497,-0.293275
4.66906,-0.0369403
3.79399,-0.418864
4.23672,-0.222345
3.89768,-0.372146
3.98884,-0.331439
3.94438,-0.35125
3.95974,-0.344394
3.9967,-0.327945
3.94302,-0.351858
3.97909,-0.335778
3.5445,-0.533266
3.58522,-0.514391
3.90095,-0.37068
4.26834,-0.208585
4.56426,-0.0813687
4.04172,-0.307975
3.97848,-0.336046
4.07475,-0.293371
4.03118,-0.312643
4.00031,-0.326338
4.2643,-0.21034
4.2924,-0.198138
4.37519,-0.162336
4.94976,0.0806388
4.41724,-0.144234
4.21806,-0.230483
4.29293,-0.19791
4.11374,-0.276188
4.43757,-0.135504
4.36213,-0.167968
4.01188,-0.321201
4.21019,-0.233916
4.36925,-0.164897
4.96006,0.084915
5.69704,0.385202
5.63151,0.358914
5.62882,0.357833
5.70811,0.389634
5.61786,0.353428
5.43803,0.280864
4.69206,-0.0272284
4.37176,-0.163817
4.77812,0.00898341
5.21627,0.190546
5.21219,0.188875
5.70621,0.388875
6.41765,0.670014
5.40154,0.266069
5.87221,0.455126
5.68383,0.379909
5.14115,0.159722
5.67908,0.378006
5.4328,0.278745
5.42989,0.277567
4.85121,0.0395851
4.57888,-0.0751524
4.59976,-0.066286
4.48933,-0.11333
4.59048,-0.0702261
4.91965,0.0681208
5.33213,0.237855
5.29102,0.221098
4.96098,0.0852981
4.59981,-0.0662648
4.50386,-0.107117
4.20222,-0.237396
4.37007,-0.164542
4.38713,-0.157192
4.45908,-0.126279
4.46172,-0.125147
4.97585,0.0914687
4.86016,0.0433233
4.18206,-0.246212
4.72383,-0.013839
4.39242,-0.154912
4.12026,-0.27332
4.87219,0.0483452
4.79988,0.0181079
4.95306,0.0820085
4.72995,-0.0112615
4.54129,-0.0911507
4.50244,-0.107726
4.28046,-0.203323
4.09229,-0.285635
3.9141,-0.364787
4.0311,-0.31268
4.07365,-0.293857
4.64501,-0.0471087
5.23779,0.199355
5.18213,0.176554
5.29766,0.223806
5.2037,0.185395
5.14397,0.160881
